Node ID,Node Title,Centrality Authority/resource x resource,Centrality Betweenness/resource x resource,Centrality Betweenness/resource x resource/[unscaled],Clique Count/resource x resource,Centrality Closeness/resource x resource,Centrality Closeness/resource x resource/[unscaled],Density Clustering Coefficient/resource x resource,Centrality Eigenvector/resource x resource,Centrality Eigenvector/resource x resource/[unscaled],Centrality Eigenvector Per Component/resource x resource,Centrality Hub/resource x resource,Centrality In-Closeness/resource x resource,Centrality In-Closeness/resource x resource/[unscaled],Centrality In Degree/resource x resource,Centrality In Degree/resource x resource/[unscaled],Centrality Information/resource x resource,Centrality Information/resource x resource/[unscaled],Centrality Inverse Closeness/resource x resource,Centrality Inverse Closeness/resource x resource/[unscaled],Centrality Out Degree/resource x resource,Centrality Out Degree/resource x resource/[unscaled],Simmelian Ties/resource x resource,Simmelian Ties/resource x resource/[unscaled],Centrality Total Degree/resource x resource,Centrality Total Degree/resource x resource/[unscaled],Component Members Weak/resource x resource,
1169,mycatharsis.com,0.0020,0.0000,0.0000,1.0000,0.0019,0.0000,0.2500,0.0023,0.0016,0.0013,0.0022,0.0021,0.0000,0.0007,1.0000,0.0003,0.7985,0.1790,266.5269,0.0007,1.0000,0.0000,0.0000,0.0007,2.0000,1.0000,
1170,mydamascusroad.blogspot.com,0.0018,0.0000,0.0000,1.0000,0.0007,0.0000,0.4444,0.0009,0.0007,0.0005,0.0000,0.0021,0.0000,0.0020,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
1171,myechochamber.blogspot.com,0.0000,0.0000,0.0000,1.0000,0.0019,0.0000,0.1250,0.0039,0.0027,0.0023,0.0067,0.0007,0.0000,0.0000,0.0000,0.0007,1.9897,0.2021,300.8770,0.0027,4.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
1172,mypetjawa.mu.nu,0.0305,0.0033,7349.1553,477.0000,0.0019,0.0000,0.1609,0.0348,0.0246,0.0202,0.0349,0.0021,0.0000,0.0336,50.0000,0.0013,3.6030,0.2675,398.2834,0.0282,42.0000,0.0148,22.0000,0.0309,92.0000,1.0000,
1173,myworldview034.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.0000,
1174,nakedrepublic.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,233.0000,
1175,nashvilletruth.blogspot.com,0.0011,0.0000,0.7641,1.0000,0.0019,0.0000,0.1111,0.0019,0.0013,0.0011,0.0024,0.0021,0.0000,0.0007,1.0000,0.0005,1.3290,0.1734,258.1353,0.0013,2.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
1176,nationalbird.net,0.0000,0.0000,0.0000,1.0000,0.0019,0.0000,0.1111,0.0016,0.0011,0.0009,0.0028,0.0007,0.0000,0.0000,0.0000,0.0006,1.7067,0.1801,268.1936,0.0020,3.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
1177,nationalcenter.org/blog.html,0.0146,0.0010,2277.7319,488.0000,0.0019,0.0000,0.1581,0.0412,0.0292,0.0239,0.0523,0.0021,0.0000,0.0101,15.0000,0.0014,3.7321,0.2696,401.4523,0.0443,66.0000,0.0040,6.0000,0.0272,81.0000,1.0000,
1178,nationalnewsregister.com/modules/wordpress,0.0008,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0010,0.0007,0.0006,0.0000,0.0021,0.0000,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
1179,nationalreview.com/thecorner,0.1219,0.0010,2208.3538,1176.0000,0.0019,0.0000,0.0808,0.0883,0.0625,0.0512,0.0158,0.0021,0.0000,0.0906,135.0000,0.0009,2.4617,0.2080,309.7105,0.0047,7.0000,0.0027,4.0000,0.0477,142.0000,1.0000,
1180,nationalreview.com/thecorner/corner.asp,0.0000,0.0000,0.0000,4.0000,0.0019,0.0000,0.2041,0.0087,0.0062,0.0051,0.0158,0.0007,0.0000,0.0000,0.0000,0.0009,2.5285,0.1984,295.3436,0.0047,7.0000,0.0000,0.0000,0.0023,7.0000,1.0000,
1181,nelslindahl.net,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.0000,
1182,neoconservatives.blogspot.com,0.0008,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0010,0.0007,0.0006,0.0000,0.0021,0.0000,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
1183,neoconswatch.blogspot.com,0.0002,0.0014,3075.0000,1.0000,0.0007,0.0000,0.2222,0.0001,0.0001,0.0001,0.0000,0.0021,0.0000,0.0007,1.0000,0.0005,1.3286,0.0017,2.5000,0.0013,2.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
1184,neonbrainiac.nu/mt/blog,0.0004,0.0000,0.0000,2.0000,0.0007,0.0000,0.2222,0.0002,0.0002,0.0001,0.0000,0.0021,0.0000,0.0020,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
1185,nerepublican.blogspot.com,0.0150,0.0008,1779.2260,996.0000,0.0019,0.0000,0.1543,0.0507,0.0358,0.0294,0.0698,0.0021,0.0000,0.0154,23.0000,0.0014,3.7687,0.2791,415.6027,0.0530,79.0000,0.0087,13.0000,0.0342,102.0000,1.0000,
1186,neverwrongnever.blogspot.com,0.0000,0.0001,208.0581,1.0000,0.0019,0.0000,0.1111,0.0024,0.0017,0.0014,0.0031,0.0021,0.0000,0.0007,1.0000,0.0006,1.6207,0.1800,268.0774,0.0020,3.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
1187,newcounterculture.com/log,0.0033,0.0003,595.9098,218.0000,0.0019,0.0000,0.1578,0.0334,0.0237,0.0194,0.0499,0.0021,0.0000,0.0034,5.0000,0.0014,3.6846,0.2709,403.4028,0.0356,53.0000,0.0013,2.0000,0.0195,58.0000,1.0000,
1188,newsbloggers.blogspot.com,0.0002,0.0000,1.3021,0.0000,0.0019,0.0000,0.0000,0.0005,0.0004,0.0003,0.0005,0.0021,0.0000,0.0007,1.0000,0.0003,0.7988,0.1842,274.2602,0.0007,1.0000,0.0000,0.0000,0.0007,2.0000,1.0000,
1189,newsjungle.blogspot.com,0.0000,0.0000,0.0000,1.0000,0.0019,0.0000,0.2500,0.0022,0.0016,0.0013,0.0028,0.0007,0.0000,0.0000,0.0000,0.0005,1.3287,0.1795,267.3106,0.0013,2.0000,0.0000,0.0000,0.0007,2.0000,1.0000,
1190,newsnik.com,0.0014,0.0000,0.0000,1.0000,0.0007,0.0000,0.5000,0.0014,0.0010,0.0008,0.0000,0.0021,0.0000,0.0013,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,2.0000,1.0000,
1191,nicedoggie.net,0.0530,0.0054,12042.6211,1049.0000,0.0019,0.0000,0.1145,0.0548,0.0388,0.0318,0.0531,0.0021,0.0000,0.0436,65.0000,0.0014,3.7208,0.2744,408.5998,0.0416,62.0000,0.0141,21.0000,0.0426,127.0000,1.0000,
1192,nickiegoomba.blogspot.com,0.0018,0.0010,2190.0830,52.0000,0.0019,0.0000,0.1836,0.0204,0.0144,0.0118,0.0325,0.0021,0.0000,0.0054,8.0000,0.0013,3.4926,0.2380,354.4351,0.0201,30.0000,0.0027,4.0000,0.0128,38.0000,1.0000,
1193,nicoladellarciprete.blogs.com,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0041,0.0029,0.0024,0.0078,0.0007,0.0000,0.0000,0.0000,0.0006,1.7065,0.1677,249.7468,0.0020,3.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
1194,noguru.tblog.com,0.0009,0.0000,13.6166,6.0000,0.0019,0.0000,0.1700,0.0057,0.0041,0.0033,0.0109,0.0021,0.0000,0.0013,2.0000,0.0010,2.7631,0.2207,328.6353,0.0060,9.0000,0.0000,0.0000,0.0037,11.0000,1.0000,
1195,nomayo.mu.nu,0.0044,0.0001,181.7990,94.0000,0.0019,0.0000,0.2091,0.0254,0.0180,0.0147,0.0373,0.0021,0.0000,0.0047,7.0000,0.0013,3.5201,0.2379,354.2517,0.0215,32.0000,0.0000,0.0000,0.0131,39.0000,1.0000,
1196,nonboxthinking.blogspot.com,0.0024,0.0000,15.9510,2.0000,0.0019,0.0000,0.3333,0.0021,0.0015,0.0012,0.0016,0.0021,0.0000,0.0020,3.0000,0.0003,0.7960,0.2142,318.9018,0.0007,1.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
1197,nykola.com,0.0125,0.0000,0.0000,13.0000,0.0007,0.0000,0.2109,0.0076,0.0054,0.0044,0.0000,0.0021,0.0000,0.0107,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,16.0000,1.0000,
1198,o4tom.blogspot.com,0.0006,0.0000,0.0000,1.0000,0.0019,0.0000,0.3333,0.0027,0.0019,0.0016,0.0044,0.0021,0.0000,0.0007,1.0000,0.0005,1.3289,0.1844,274.5518,0.0013,2.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
1199,officesmileman.com,0.0020,0.0000,6.2452,6.0000,0.0019,0.0000,0.3438,0.0043,0.0031,0.0025,0.0055,0.0021,0.0000,0.0020,3.0000,0.0010,2.6397,0.2123,316.1442,0.0054,8.0000,0.0020,3.0000,0.0037,11.0000,1.0000,
1200,ofthemind.blogspot.com,0.0026,0.0007,1473.2571,126.0000,0.0019,0.0000,0.2200,0.0339,0.0240,0.0197,0.0530,0.0021,0.0000,0.0020,3.0000,0.0013,3.5925,0.2649,394.4860,0.0262,39.0000,0.0013,2.0000,0.0141,42.0000,1.0000,
1201,ogresview.blogspot.com,0.0047,0.0000,47.2955,17.0000,0.0019,0.0000,0.2500,0.0046,0.0032,0.0026,0.0034,0.0021,0.0000,0.0067,10.0000,0.0007,1.9796,0.2039,303.6441,0.0027,4.0000,0.0000,0.0000,0.0047,14.0000,1.0000,
1202,okieonthelam.com,0.0053,0.0001,229.4332,48.0000,0.0019,0.0000,0.2010,0.0267,0.0189,0.0155,0.0433,0.0021,0.0000,0.0040,6.0000,0.0013,3.4658,0.2642,393.3526,0.0188,28.0000,0.0027,4.0000,0.0114,34.0000,1.0000,
1203,oldfashionedwhippersnapper.blogspot.com,0.0002,0.0000,3.3015,0.0000,0.0019,0.0000,0.0000,0.0032,0.0022,0.0018,0.0057,0.0021,0.0000,0.0007,1.0000,0.0006,1.7066,0.1861,277.0531,0.0020,3.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
1204,onthewire.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0024,0.0017,0.0014,0.0049,0.0007,0.0000,0.0000,0.0000,0.0005,1.3288,0.1601,238.3387,0.0013,2.0000,0.0000,0.0000,0.0007,2.0000,1.0000,
1205,opiniontimes.blogspot.com,0.0061,0.0006,1236.3760,5.0000,0.0019,0.0000,0.1728,0.0066,0.0047,0.0038,0.0058,0.0021,0.0000,0.0040,6.0000,0.0007,1.9878,0.2243,334.0185,0.0027,4.0000,0.0000,0.0000,0.0034,10.0000,1.0000,
1206,opiniontimes.com,0.0009,0.0000,1.0298,1.0000,0.0019,0.0000,0.1111,0.0006,0.0004,0.0004,0.0001,0.0021,0.0000,0.0013,2.0000,0.0003,0.7988,0.1635,243.3881,0.0007,1.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
1207,oppb.com,0.0042,0.0001,230.8825,12.0000,0.0019,0.0000,0.1944,0.0069,0.0049,0.0040,0.0077,0.0021,0.0000,0.0034,5.0000,0.0010,2.7459,0.2341,348.5688,0.0060,9.0000,0.0013,2.0000,0.0047,14.0000,1.0000,
1208,orthogonian.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0013,0.0009,0.0008,0.0022,0.0007,0.0000,0.0000,0.0000,0.0003,0.7986,0.1792,266.7769,0.0007,1.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
1209,outsidethebeltway.com,0.0786,0.0045,9962.1572,3094.0000,0.0019,0.0000,0.1453,0.0815,0.0576,0.0472,0.0786,0.0021,0.0000,0.0631,94.0000,0.0014,3.6960,0.2583,384.6186,0.0396,59.0000,0.0195,29.0000,0.0514,153.0000,1.0000,
1210,pajamaeditors.blogspot.com,0.0039,0.0001,210.9167,14.0000,0.0019,0.0000,0.1484,0.0072,0.0051,0.0042,0.0099,0.0021,0.0000,0.0054,8.0000,0.0011,2.9867,0.2440,363.3357,0.0081,12.0000,0.0027,4.0000,0.0067,20.0000,1.0000,
1211,pajamahadin.com,0.0040,0.0001,180.9526,18.0000,0.0019,0.0000,0.3457,0.0187,0.0132,0.0108,0.0280,0.0021,0.0000,0.0027,4.0000,0.0012,3.2081,0.2577,383.6526,0.0114,17.0000,0.0020,3.0000,0.0070,21.0000,1.0000,
1212,pajamajournalist.blogspot.com,0.0000,0.0000,0.0000,13.0000,0.0019,0.0000,0.2308,0.0132,0.0094,0.0077,0.0210,0.0007,0.0000,0.0000,0.0000,0.0011,3.0342,0.2303,342.9849,0.0087,13.0000,0.0000,0.0000,0.0044,13.0000,1.0000,
1213,palominas.blogspot.com,0.0003,0.0000,1.5392,0.0000,0.0019,0.0000,0.0000,0.0005,0.0004,0.0003,0.0006,0.0021,0.0000,0.0007,1.0000,0.0006,1.6992,0.1951,290.5104,0.0020,3.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
1214,papadoc.net/pinkflamingobar.html,0.0114,0.0004,912.5798,349.0000,0.0019,0.0000,0.2216,0.0357,0.0253,0.0207,0.0497,0.0021,0.0000,0.0094,14.0000,0.0013,3.6077,0.2634,392.2361,0.0275,41.0000,0.0013,2.0000,0.0185,55.0000,1.0000,
1215,pardonmyenglish.com,0.0181,0.0026,5733.6938,516.0000,0.0019,0.0000,0.1434,0.0343,0.0242,0.0199,0.0386,0.0021,0.0000,0.0188,28.0000,0.0014,3.7028,0.2745,408.7003,0.0389,58.0000,0.0101,15.0000,0.0289,86.0000,1.0000,
1216,patrickmcclarty.blogspot.com,0.0000,0.0000,0.0000,9.0000,0.0019,0.0000,0.1405,0.0136,0.0096,0.0079,0.0239,0.0007,0.0000,0.0000,0.0000,0.0011,2.9105,0.2181,324.7249,0.0074,11.0000,0.0000,0.0000,0.0037,11.0000,1.0000,
1217,patrickruffini.com,0.0252,0.0007,1465.7130,582.0000,0.0019,0.0000,0.2385,0.0388,0.0274,0.0225,0.0403,0.0021,0.0000,0.0215,32.0000,0.0013,3.4916,0.2590,385.7026,0.0201,30.0000,0.0040,6.0000,0.0208,62.0000,1.0000,
1218,patriot-paradox.com,0.0070,0.0005,1158.7369,44.0000,0.0019,0.0000,0.2459,0.0126,0.0089,0.0073,0.0125,0.0021,0.0000,0.0074,11.0000,0.0012,3.1513,0.2485,369.9692,0.0107,16.0000,0.0034,5.0000,0.0091,27.0000,1.0000,
1219,patriotblog.com,0.0028,0.0000,7.5728,5.0000,0.0019,0.0000,0.2653,0.0043,0.0030,0.0025,0.0032,0.0021,0.0000,0.0034,5.0000,0.0005,1.3264,0.1639,244.0551,0.0013,2.0000,0.0000,0.0000,0.0023,7.0000,1.0000,
1220,patriotism101.blogspot.com,0.0049,0.0001,186.6317,31.0000,0.0019,0.0000,0.1900,0.0084,0.0059,0.0049,0.0102,0.0021,0.0000,0.0067,10.0000,0.0011,2.9745,0.2384,355.0356,0.0081,12.0000,0.0013,2.0000,0.0074,22.0000,1.0000,
1221,patriotsforbush.com,0.0067,0.0001,196.4440,53.0000,0.0019,0.0000,0.1939,0.0159,0.0112,0.0092,0.0182,0.0021,0.0000,0.0060,9.0000,0.0013,3.3752,0.2525,375.9692,0.0154,23.0000,0.0027,4.0000,0.0107,32.0000,1.0000,
1222,patterico.com,0.0341,0.0013,2781.6033,856.0000,0.0019,0.0000,0.2200,0.0429,0.0303,0.0249,0.0451,0.0021,0.0000,0.0248,37.0000,0.0013,3.5981,0.2430,361.8351,0.0275,41.0000,0.0074,11.0000,0.0262,78.0000,1.0000,
1223,pejmanesque.com,0.0560,0.0012,2705.9600,1828.0000,0.0019,0.0000,0.1805,0.0667,0.0472,0.0387,0.0772,0.0021,0.0000,0.0403,60.0000,0.0014,3.6764,0.2484,369.9184,0.0362,54.0000,0.0168,25.0000,0.0383,114.0000,1.0000,
1224,pennsylvanianinexile.blogspot.com,0.0027,0.0000,18.8484,3.0000,0.0019,0.0000,0.3125,0.0029,0.0020,0.0017,0.0034,0.0021,0.0000,0.0020,3.0000,0.0006,1.7021,0.2215,329.8687,0.0020,3.0000,0.0000,0.0000,0.0020,6.0000,1.0000,
1225,perryvsworld.blogspot.com,0.0009,0.0000,0.0000,1.0000,0.0019,0.0000,0.5556,0.0023,0.0017,0.0014,0.0036,0.0021,0.0000,0.0007,1.0000,0.0006,1.6886,0.1851,275.6434,0.0020,3.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
1226,philomathean.blogs.com,0.0012,0.0000,62.6549,18.0000,0.0019,0.0000,0.2526,0.0140,0.0099,0.0081,0.0230,0.0021,0.0000,0.0013,2.0000,0.0012,3.2097,0.2482,369.5190,0.0114,17.0000,0.0000,0.0000,0.0064,19.0000,1.0000,
1227,piano-tuning.net/blog,0.0029,0.0001,259.1903,33.0000,0.0019,0.0000,0.1474,0.0104,0.0074,0.0060,0.0131,0.0021,0.0000,0.0027,4.0000,0.0012,3.3526,0.2431,361.9356,0.0148,22.0000,0.0020,3.0000,0.0087,26.0000,1.0000,
1228,planetsuz.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.0000,
1229,poeticvalues.blogspot.com,0.0076,0.0000,25.7182,8.0000,0.0019,0.0000,0.3600,0.0124,0.0088,0.0072,0.0156,0.0021,0.0000,0.0034,5.0000,0.0010,2.6388,0.1967,292.8914,0.0054,8.0000,0.0013,2.0000,0.0044,13.0000,1.0000,
1230,polialaska.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,236.0000,
1231,poliblogger.com,0.0385,0.0076,16906.5840,318.0000,0.0019,0.0000,0.0973,0.0394,0.0279,0.0229,0.0348,0.0021,0.0000,0.0275,41.0000,0.0014,3.7030,0.2775,413.1528,0.0396,59.0000,0.0128,19.0000,0.0336,100.0000,1.0000,
1232,polipundit.com,0.0522,0.0028,6097.4473,485.0000,0.0019,0.0000,0.1120,0.0446,0.0315,0.0258,0.0316,0.0021,0.0000,0.0510,76.0000,0.0012,3.3573,0.2540,378.2358,0.0154,23.0000,0.0081,12.0000,0.0332,99.0000,1.0000,
1233,politicalanimals.blogspot.com,0.0020,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0012,0.0008,0.0007,0.0000,0.0021,0.0000,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
1234,politicaldogs.org,0.0000,0.0000,0.0000,3.0000,0.0019,0.0000,0.2500,0.0011,0.0008,0.0006,0.0011,0.0007,0.0000,0.0000,0.0000,0.0007,1.9896,0.1918,285.5187,0.0027,4.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
1235,politicalhyperbole.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,237.0000,
1236,politicalmusings.net,0.0026,0.0009,2042.9211,339.0000,0.0019,0.0000,0.2070,0.0430,0.0304,0.0249,0.0665,0.0021,0.0000,0.0027,4.0000,0.0014,3.6921,0.2840,422.9336,0.0369,55.0000,0.0000,0.0000,0.0198,59.0000,1.0000,
1237,politicalpie.modblog.com,0.0000,0.0000,0.0000,5.0000,0.0019,0.0000,0.1250,0.0057,0.0040,0.0033,0.0106,0.0007,0.0000,0.0000,0.0000,0.0010,2.6479,0.1949,290.2102,0.0054,8.0000,0.0000,0.0000,0.0027,8.0000,1.0000,
1238,politicaltracker.com,0.0024,0.0000,17.7413,30.0000,0.0019,0.0000,0.3010,0.0144,0.0102,0.0083,0.0215,0.0021,0.0000,0.0020,3.0000,0.0012,3.1309,0.2184,325.2679,0.0101,15.0000,0.0000,0.0000,0.0060,18.0000,1.0000,
1239,politicaltracker.com/blog/weblog.php,0.0000,0.0000,0.0000,20.0000,0.0019,0.0000,0.3047,0.0134,0.0095,0.0078,0.0216,0.0007,0.0000,0.0000,0.0000,0.0012,3.1730,0.2191,326.2679,0.0107,16.0000,0.0000,0.0000,0.0054,16.0000,1.0000,
1240,politicalvicesquad.blogspot.com,0.0051,0.0000,2.9960,4.0000,0.0019,0.0000,0.1111,0.0032,0.0023,0.0019,0.0009,0.0021,0.0000,0.0034,5.0000,0.0003,0.7987,0.1780,265.0280,0.0007,1.0000,0.0000,0.0000,0.0020,6.0000,1.0000,
1241,poorandwhite.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,238.0000,
1242,poorjustin.blogspot.com,0.0008,0.0000,0.0000,1.0000,0.0019,0.0000,0.2500,0.0013,0.0009,0.0007,0.0023,0.0021,0.0000,0.0007,1.0000,0.0005,1.3272,0.2145,319.4018,0.0013,2.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
1243,poptext.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,239.0000,
1244,poweragerambleson.blogspot.com,0.0057,0.0003,738.1702,38.0000,0.0019,0.0000,0.1632,0.0139,0.0098,0.0081,0.0184,0.0021,0.0000,0.0060,9.0000,0.0013,3.3793,0.2382,354.6686,0.0154,23.0000,0.0027,4.0000,0.0107,32.0000,1.0000,
1245,powerlineblog.com,0.1551,0.0046,10283.7119,3731.0000,0.0019,0.0000,0.0610,0.1050,0.0743,0.0609,0.0220,0.0021,0.0000,0.1477,220.0000,0.0011,3.0560,0.2160,321.6678,0.0101,15.0000,0.0081,12.0000,0.0789,235.0000,1.0000,
1246,powerpundit.com,0.0081,0.0011,2405.1895,513.0000,0.0019,0.0000,0.1544,0.0538,0.0380,0.0312,0.0804,0.0021,0.0000,0.0081,12.0000,0.0014,3.7528,0.2668,397.2522,0.0490,73.0000,0.0034,5.0000,0.0285,85.0000,1.0000,
1247,powervacuum.org,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0010,0.0007,0.0006,0.0021,0.0007,0.0000,0.0000,0.0000,0.0003,0.7983,0.1174,174.7406,0.0007,1.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
1248,prayforbush.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,
1249,presidentreagan.info/discussion,0.0008,0.0000,0.6344,4.0000,0.0019,0.0000,0.0816,0.0044,0.0031,0.0025,0.0077,0.0021,0.0000,0.0007,1.0000,0.0009,2.5384,0.1964,292.5103,0.0047,7.0000,0.0000,0.0000,0.0027,8.0000,1.0000,
1250,professorbainbridge.com,0.0575,0.0020,4346.7090,361.0000,0.0019,0.0000,0.1669,0.0463,0.0327,0.0268,0.0384,0.0021,0.0000,0.0376,56.0000,0.0013,3.4462,0.2431,362.0114,0.0188,28.0000,0.0128,19.0000,0.0282,84.0000,1.0000,
1251,prolifeblogs.com,0.0176,0.0010,2290.2021,43.0000,0.0019,0.0000,0.1032,0.0118,0.0083,0.0068,0.0027,0.0021,0.0000,0.0242,36.0000,0.0006,1.6931,0.2228,331.7687,0.0020,3.0000,0.0000,0.0000,0.0131,39.0000,1.0000,
1252,propagandamachine.blogspot.com,0.0003,0.0000,31.2262,15.0000,0.0019,0.0000,0.1786,0.0080,0.0057,0.0046,0.0113,0.0021,0.0000,0.0007,1.0000,0.0011,3.0839,0.2245,334.2682,0.0094,14.0000,0.0000,0.0000,0.0050,15.0000,1.0000,
1253,prosandcons.us,0.0019,0.0000,6.7817,18.0000,0.0019,0.0000,0.2578,0.0151,0.0107,0.0088,0.0246,0.0021,0.0000,0.0013,2.0000,0.0012,3.1302,0.2153,320.5607,0.0101,15.0000,0.0000,0.0000,0.0057,17.0000,1.0000,
1254,punditguy.com,0.0027,0.0013,2784.4504,28.0000,0.0019,0.0000,0.1451,0.0118,0.0084,0.0069,0.0121,0.0021,0.0000,0.0034,5.0000,0.0012,3.2087,0.2530,376.7661,0.0114,17.0000,0.0000,0.0000,0.0074,22.0000,1.0000,
1255,punditz.journalspace.com,0.0021,0.0008,1684.5999,4.0000,0.0019,0.0000,0.1111,0.0036,0.0025,0.0021,0.0045,0.0021,0.0000,0.0034,5.0000,0.0009,2.3431,0.2316,344.7853,0.0040,6.0000,0.0000,0.0000,0.0037,11.0000,1.0000,
1256,qoae.net,0.0127,0.0001,293.9042,12.0000,0.0019,0.0000,0.0802,0.0087,0.0062,0.0051,0.0013,0.0021,0.0000,0.0101,15.0000,0.0006,1.7045,0.2083,310.1248,0.0020,3.0000,0.0000,0.0000,0.0060,18.0000,1.0000,
1257,quante.blogspot.com,0.0009,0.0000,16.1175,16.0000,0.0019,0.0000,0.3080,0.0156,0.0110,0.0091,0.0241,0.0021,0.0000,0.0013,2.0000,0.0012,3.1716,0.2279,339.3278,0.0107,16.0000,0.0000,0.0000,0.0060,18.0000,1.0000,
1258,quibbles-n-bits.com,0.0033,0.0000,15.6032,12.0000,0.0019,0.0000,0.2708,0.0097,0.0068,0.0056,0.0111,0.0021,0.0000,0.0020,3.0000,0.0010,2.7489,0.2322,345.7657,0.0060,9.0000,0.0000,0.0000,0.0040,12.0000,1.0000,
1259,quimundus.modblog.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0003,0.7983,0.0007,1.0000,0.0007,1.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
1260,quimundus.squarespace.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0020,3.0000,0.0003,0.7983,0.0000,0.0000,0.0007,1.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
